date,isin,symbol,name,market,country,currency,instrument_id,n_trades,traded_volume,traded_value,vwap,open_price,high_price,low_price,close_price,intraday_return,high_low_spread,first_trade_time,last_trade_time
2024-01-03,FR0013252186,PVL,PLAST.VAL LOIRE,XPAR,FRA,EUR,1276425,306,71209,283898.99999999994,3.9868415509275503,3.92,4.1,3.81,3.86,-0.015306122448979553,0.07611548556430425,2024-01-03T08:00:14.329309Z,2024-01-03T16:35:05.581039Z
2024-01-03,FR0013254851,ALVAL,VALBIOTIS,ALXP,FRA,EUR,1295252,199,29637,147838.57000000012,4.988310895164832,5.12,5.12,4.91,4.99,-0.025390625,0.042769857433808456,2024-01-03T08:00:20.382228Z,2024-01-03T16:29:04.026873Z
2024-01-03,FR0013257409,ALCOF,COFIDUR S.A.,ALXP,FRA,EUR,1306952,5,26,8268.0,318.0,322.0,326.0,314.0,326.0,0.012422360248447228,0.03821656050955413,2024-01-03T08:00:16.140466Z,2024-01-03T09:07:23.169702Z
2024-01-03,FR0013258399,BALYO,BALYO,XPAR,FRA,EUR,1297633,46,52168,41307.11099999999,0.7918093658948012,0.797,0.839,0.75,0.824,0.03387703889585936,0.1186666666666667,2024-01-03T08:41:09.951184Z,2024-01-03T15:52:02.584132Z
2024-01-03,FR0013258662,ALD,ALD,XPAR,FRA,EUR,1301048,2921,1142782,7247451.130000005,6.341936721089415,6.61,6.62,6.185,6.23,-0.05748865355521937,0.07033144704931305,2024-01-03T08:00:06.539684Z,2024-01-03T16:35:13.835712Z
2024-01-03,FR0013266772,ALEXP,ONE EXPERIENCE,ALXP,FRA,EUR,1315037,2,359,156.70499999999998,0.43650417827298044,0.411,0.439,0.411,0.439,0.06812652068126535,0.06812652068126535,2024-01-03T08:29:42.743068Z,2024-01-03T14:03:46.415087Z
2024-01-03,FR0013269123,RUI,RUBIS,XPAR,FRA,EUR,1319593,908,187858,4243459.94,22.58865707076622,22.56,22.66,22.5,22.64,0.0035460992907803135,0.007111111111111068,2024-01-03T08:00:25.313482Z,2024-01-03T16:35:04.666739Z
2024-01-03,FR0013270626,ALMII,M2i,ALXP,FRA,EUR,1319538,4,1031,3897.12,3.7799418040737147,3.72,3.78,3.72,3.78,0.016129032258064502,0.016129032258064502,2024-01-03T08:00:16.594171Z,2024-01-03T16:06:39.058258Z
2024-01-03,FR0013280286,BIM,BIOMERIEUX,XPAR,FRA,EUR,1337368,744,46835,4654841.700000003,99.38810077933177,100.65,100.9,98.62,99.36,-0.012816691505216138,0.023119042790509026,2024-01-03T08:00:00.707991Z,2024-01-03T16:35:18.097493Z
2024-01-03,FR0013283108,ALDLT,DELTA PLUS GROUP,ALXP,FRA,EUR,1339406,28,516,39046.3,75.67112403100776,77.3,77.3,75.0,76.0,-0.01681759379042691,0.03066666666666662,2024-01-03T08:00:09.177361Z,2024-01-03T15:35:02.881013Z
2024-01-03,FR0013284627,ALARF,ADEUNIS,ALXP,FRA,EUR,1345363,24,29190,6995.209999999999,0.2396440561836245,0.28,0.28,0.227,0.268,-0.04285714285714293,0.23348017621145378,2024-01-03T08:47:23.118701Z,2024-01-03T16:23:16.004315Z
2024-01-03,FR0013286259,ALTHX,THERANEXUS,ALXP,FRA,EUR,1350739,30,3490,3844.894,1.1016888252148997,1.116,1.124,1.08,1.124,0.007168458781362075,0.040740740740740744,2024-01-03T08:00:21.695217Z,2024-01-03T16:35:07.364752Z
2024-01-03,FR0013295789,TFF,TFF GROUP,XPAR,FRA,EUR,1367091,79,2790,122230.29999999999,43.81014336917562,44.4,44.4,43.1,44.2,-0.0045045045045044585,0.030162412993039345,2024-01-03T08:00:07.551723Z,2024-01-03T16:35:07.562381Z
2024-01-03,FR0013296746,ALDVI,ADVICENNE,ALXP,FRA,EUR,1369571,118,17003,48157.44999999998,2.8322913603481727,2.735,2.9,2.735,2.84,0.03839122486288837,0.06032906764168189,2024-01-03T08:00:02.301513Z,2024-01-03T16:29:14.942404Z
2024-01-03,FR0013308582,ALLGO,LARGO,ALXP,FRA,EUR,2473878,10,1632,2823.0649999999996,1.7298192401960781,1.725,1.73,1.725,1.725,0.0,0.0028985507246375164,2024-01-03T08:00:03.743656Z,2024-01-03T16:14:45.167699Z
2024-01-03,FR0013310281,MLOCT,OCTOPUS BIOSAFETY,XMLI,FRA,EUR,1410976,4,2500,610.0,0.244,0.244,0.244,0.244,0.244,0.0,0.0,2024-01-03T10:33:20.848016Z,2024-01-03T15:32:44.268022Z
2024-01-03,FR0013318052,ALORD,ORDISSIMO,ALXP,FRA,EUR,1471577,189,137270,62232.61799999999,0.4533592044875063,0.52,0.52,0.422,0.438,-0.1576923076923077,0.23222748815165883,2024-01-03T08:00:02.161439Z,2024-01-03T16:35:22.232293Z
2024-01-03,FR0013326246,URW,UNIBAIL-RODAMCO-WESTFIELD,XPAR,FRA,EUR,1458106,3774,549758,36632807.82000001,66.63442427395329,67.18,67.86,66.06,66.52,-0.009824352485859,0.027247956403269713,2024-01-03T08:00:08.578660Z,2024-01-03T16:35:21.500605Z
2024-01-03,FR0013330792,ALNN6,ENENSYS,ALXP,FRA,EUR,1448785,6,2471,1689.5600000000002,0.6837555645487657,0.68,0.684,0.68,0.684,0.00588235294117645,0.00588235294117645,2024-01-03T08:00:03.946052Z,2024-01-03T16:13:55.262962Z
2024-01-03,FR0013331212,ALDNE,DONTNOD Entertainment,ALXP,FRA,EUR,1441825,155,28677,129714.03000000003,4.52327753949158,4.72,4.72,4.32,4.47,-0.052966101694915224,0.09259259259259256,2024-01-03T08:00:01.388588Z,2024-01-03T16:35:05.858730Z
2024-01-03,FR0013333077,AFME,AFFLUENT MEDICAL,XPAR,FRA,EUR,2528973,14,2612,4752.72,1.819571209800919,1.8,1.85,1.77,1.77,-0.01666666666666672,0.04519774011299438,2024-01-03T08:00:02.330558Z,2024-01-03T14:23:50.792650Z
2024-01-03,FR0013333432,THEP,THERMADOR GROUPE,XPAR,FRA,EUR,1444063,162,2758,226997.49999999997,82.30511240029006,84.9,84.9,80.8,81.5,-0.04004711425206131,0.0507425742574259,2024-01-03T08:00:22.146347Z,2024-01-03T16:35:29.872437Z
2024-01-03,FR0013335742,ALLEC,COGELEC,ALXP,FRA,EUR,1455920,3,125,905.55,7.2444,7.15,7.25,7.1,7.1,-0.006993006993007089,0.021126760563380254,2024-01-03T08:00:07.843435Z,2024-01-03T15:15:41.688068Z
2024-01-03,FR0013340973,MLBSP,BLUE SHARK POWER,XMLI,FRA,EUR,1582753,2,5,29.500000000000004,5.9,5.9,5.9,5.9,5.9,0.0,0.0,2024-01-03T10:30:27.783012Z,2024-01-03T10:30:27.783012Z
2024-01-03,FR0013341781,AL2SI,2CRSI,ALXP,FRA,EUR,1464320,26,2954,4536.799999999999,1.5358158429248474,1.55,1.55,1.52,1.52,-0.01935483870967747,0.019736842105263275,2024-01-03T08:00:22.586319Z,2024-01-03T16:35:05.488784Z
2024-01-03,FR0013344173,RBO,ROCHE BOBOIS,XPAR,FRA,EUR,1472662,50,1221,61188.100000000006,50.11310401310402,49.8,50.8,49.6,49.8,0.0,0.024193548387096753,2024-01-03T08:00:05.708831Z,2024-01-03T16:19:22.580198Z
2024-01-03,FR0013345493,ALTUV,BIO-UV GROUP,ALXP,FRA,EUR,1472058,45,6152,14654.219999999998,2.3820253576072816,2.395,2.42,2.35,2.35,-0.018789144050104345,0.029787234042553123,2024-01-03T08:00:29.347826Z,2024-01-03T16:35:11.443712Z
2024-01-03,FR0013356755,ALEMV,EMOVA GROUP,ALXP,FRA,EUR,1567669,5,295,329.385,1.1165593220338983,1.155,1.16,1.055,1.16,0.0043290043290042934,0.09952606635071093,2024-01-03T08:00:18.785452Z,2024-01-03T12:13:05.150448Z
2024-01-03,FR0013357621,WAVE,WAVESTONE,XPAR,FRA,EUR,1505764,385,9631,560802.4,58.228885889315755,58.4,58.5,57.9,58.2,-0.003424657534246478,0.010362694300518172,2024-01-03T08:00:01.098877Z,2024-01-03T16:35:12.676232Z
2024-01-03,FR0013374667,ALKKO,KKO INTERNATIONAL,ALXP,FRA,EUR,1576872,58,461241,44496.721300000005,0.09647173885235702,0.102,0.102,0.0922,0.0922,-0.0960784313725489,0.10629067245119295,2024-01-03T08:00:09.926521Z,2024-01-03T16:24:45.842697Z
2024-01-03,FR0013379484,S30,SOLUTIONS 30 SE,XPAR,FRA,EUR,1567670,836,585628,1561212.3560000015,2.665877239476257,2.73,2.742,2.618,2.65,-0.02930402930402931,0.04736440030557687,2024-01-03T08:00:10.016738Z,2024-01-03T16:35:22.343871Z
2024-01-03,FR0013384369,ALBKK,BAIKOWSKI,ALXP,FRA,EUR,1584761,1,1,17.5,17.5,17.5,17.5,17.5,17.5,0.0,0.0,2024-01-03T08:00:23.295201Z,2024-01-03T08:00:23.295201Z
2024-01-03,FR0013398997,ALCUR,ARCURE,ALXP,FRA,EUR,1641042,152,39234,106586.26000000002,2.7166809400010203,2.75,2.8,2.65,2.78,0.010909090909090757,0.05660377358490565,2024-01-03T08:00:25.319468Z,2024-01-03T16:35:15.829965Z
2024-01-03,FR0013399359,ALNRG,ENERGISME,ALXP,FRA,EUR,2175178,877,53831783,638254.6447000004,0.011856464882465447,0.0108,0.0135,0.0106,0.0129,0.19444444444444442,0.2735849056603774,2024-01-03T08:00:17.222107Z,2024-01-03T16:35:02.511712Z
2024-01-03,FR0013419876,ALVAP,KUMULUS VAPE,ALXP,FRA,EUR,1744194,12,261,2028.2000000000003,7.770881226053641,7.82,7.88,7.6,7.88,0.007672634271099765,0.03684210526315801,2024-01-03T08:00:26.081158Z,2024-01-03T16:15:45.266497Z
2024-01-03,FR0013421286,ALNEO,ALPHA MOS,ALXP,FRA,EUR,1783900,8,2156,1814.6750000000002,0.8416859925788498,0.91,0.91,0.821,0.83,-0.08791208791208793,0.10840438489646775,2024-01-03T08:00:19.868421Z,2024-01-03T14:01:38.254828Z
2024-01-03,FR0013426004,CLA,CLARANOVA,XPAR,FRA,EUR,1799213,316,177039,367458.93499999994,2.0755818491970692,2.18,2.18,2.03,2.03,-0.06880733944954143,0.07389162561576379,2024-01-03T08:00:10.533948Z,2024-01-03T16:37:43.557838Z
2024-01-03,FR0013429404,ALGTR,GROUPE TERA,ALXP,FRA,EUR,1773647,2,36,162.0,4.5,4.5,4.5,4.5,4.5,0.0,0.0,2024-01-03T16:35:22.132063Z,2024-01-03T16:35:22.132063Z
2024-01-03,FR0013439627,ALOKW,GROUPE OKWIND,ALXP,FRA,EUR,3018404,60,1848,37097.65,20.074485930735932,20.4,20.4,19.85,20.0,-0.019607843137254832,0.027707808564231495,2024-01-03T08:00:19.700751Z,2024-01-03T16:28:58.294746Z
2024-01-03,FR0013447729,VRLA,VERALLIA,XPAR,FRA,EUR,1842223,1460,144650,4878109.559999995,33.7235365364673,34.66,34.74,33.28,33.38,-0.03693017888055383,0.04387019230769229,2024-01-03T08:00:20.178524Z,2024-01-03T16:35:24.077491Z
2024-01-03,FR0013451044,ALHGR,HOFFMANN,ALXP,FRA,EUR,1849863,43,1974,15939.570000000002,8.074756838905776,8.1,8.1,8.03,8.03,-0.00864197530864197,0.008717310087173136,2024-01-03T08:00:09.144828Z,2024-01-03T16:35:24.177706Z
2024-01-03,FR0013451333,FDJ,FDJ,XPAR,FRA,EUR,1879224,1524,196000,6569787.160000003,33.51932224489797,33.08,33.68,33.06,33.68,0.01813784764207993,0.018753781004234638,2024-01-03T08:00:16.153185Z,2024-01-03T16:35:18.929323Z
2024-01-03,FR0013452281,ALAGP,AGRIPOWER,ALXP,FRA,EUR,1876110,34,4773,6238.869999999998,1.3071171171171168,1.31,1.345,1.265,1.28,-0.022900763358778664,0.06324110671936767,2024-01-03T08:00:00.456837Z,2024-01-03T16:35:14.100559Z
2024-01-03,FR0013455482,ATLD,ATLAND,XPAR,FRA,EUR,2294573,26,861,35662.799999999996,41.42020905923344,42.4,42.4,41.0,41.2,-0.028301886792452713,0.034146341463414664,2024-01-03T08:00:27.223514Z,2024-01-03T16:35:21.164015Z
2024-01-03,FR0013462231,ALMUN,MUNIC,ALXP,FRA,EUR,1929177,12,1701,1473.624,0.8663280423280424,0.856,0.878,0.856,0.878,0.025700934579439227,0.025700934579439227,2024-01-03T08:00:15.118520Z,2024-01-03T16:35:27.436599Z
2024-01-03,FR0013470168,ALIMP,IMPLANET,ALXP,FRA,EUR,1938934,3,20499,1348.084,0.0657634030928338,0.0663,0.0663,0.0655,0.0655,-0.012066365007541435,0.012213740458015154,2024-01-03T08:06:22.093361Z,2024-01-03T15:32:25.274659Z
2024-01-03,FR0013479730,ALPAU,PAULIC MEUNERIE,ALXP,FRA,EUR,1935841,4,188,523.62,2.785212765957447,2.79,2.79,2.76,2.79,0.0,0.010869565217391353,2024-01-03T08:00:10.659420Z,2024-01-03T15:33:13.242631Z
2024-01-03,FR0013481835,ALVMG,VISIOMED GROUP,ALXP,FRA,EUR,2034428,306,629072,178608.41740000012,0.2839236484853882,0.295,0.295,0.276,0.284,-0.03728813559322042,0.06884057971014479,2024-01-03T08:00:22.433420Z,2024-01-03T16:35:18.094811Z
2024-01-03,FR0013482791,NACON,NACON,XPAR,FRA,EUR,1957840,160,58156,101241.21200000001,1.7408558360272373,1.758,1.79,1.684,1.716,-0.023890784982935176,0.06294536817102148,2024-01-03T08:00:15.509298Z,2024-01-03T16:35:08.156792Z
2024-01-03,FR0013495298,ALGAU,GAUSSIN,ALXP,FRA,EUR,2086312,128,67283,34634.54549999999,0.514759233387334,0.525,0.525,0.5,0.5125,-0.023809523809523947,0.050000000000000044,2024-01-03T08:00:25.599956Z,2024-01-03T16:16:55.788967Z
2024-01-03,FR0013505062,VANTI,VANTIVA S.A.,XPAR,FRA,EUR,2109196,31,76985,8964.636600000003,0.11644653633824775,0.117,0.1172,0.1156,0.116,-0.008547008547008517,0.01384083044982698,2024-01-03T08:54:21.208664Z,2024-01-03T16:35:19.791194Z
2024-01-03,FR0013506730,VK,VALLOUREC,XPAR,FRA,EUR,2123598,2306,744122,10485657.955000004,14.091315610881017,14.0,14.22,13.875,14.21,0.015000000000000124,0.024864864864864833,2024-01-03T08:00:27.018268Z,2024-01-03T16:35:22.001694Z
2024-01-03,FR0013526225,VANBS,TECHNICOLOR BSA 2024,XPAR,FRA,EUR,2217271,6,9605,17.2086,0.0017916293597084853,0.0018,0.0018,0.0014,0.0014,-0.2222222222222222,0.2857142857142856,2024-01-03T08:00:22.315626Z,2024-01-03T10:53:49.714891Z
2024-01-03,FR0013530102,ALVG,VEOM Group,ALXP,FRA,EUR,2253286,157,110186,30008.261999999995,0.2723418764634345,0.296,0.298,0.261,0.268,-0.09459459459459452,0.14176245210727956,2024-01-03T08:00:24.457603Z,2024-01-03T16:35:22.043301Z
2024-01-03,FR0013534617,ALECO,ECOMIAM SA,ALXP,FRA,EUR,2258244,59,6039,19630.000000000004,3.250538168570956,3.42,3.42,3.08,3.3,-0.03508771929824561,0.11038961038961026,2024-01-03T08:00:07.984553Z,2024-01-03T16:35:02.564411Z
2024-01-03,FR00140006O9,LOCAL,SOLOCAL GROUP,XPAR,FRA,EUR,2333856,40,112664,9919.6711,0.08804650198821273,0.0879,0.0889,0.0876,0.0882,0.0034129692832762792,0.014840182648401923,2024-01-03T08:00:28.470500Z,2024-01-03T16:35:01.442010Z
2024-01-03,FR00140007I9,MLLCB,CONSTRUCTEURS BOIS,XMLI,FRA,EUR,2280915,6,204,828.9399999999999,4.06343137254902,4.06,4.08,4.06,4.08,0.0049261083743843415,0.0049261083743843415,2024-01-03T10:30:29.968337Z,2024-01-03T15:30:02.470287Z
2024-01-03,FR0014000JX7,ALCHI,ALCHIMIE SA,ALXP,FRA,EUR,2313214,22,3364,3077.7100000000005,0.914895957193817,0.918,0.932,0.9,0.928,0.01089324618736387,0.03555555555555556,2024-01-03T08:00:19.557144Z,2024-01-03T15:46:23.896949Z
2024-01-03,FR0014000MR3,ERF,EUROFINS SCIENT.,XPAR,FRA,EUR,2329313,3849,408597,23731878.860000033,58.081383025328215,59.2,59.32,57.64,57.86,-0.022635135135135154,0.029146426092991007,2024-01-03T08:00:18.936510Z,2024-01-03T16:35:02.786106Z
2024-01-03,FR0014000P11,ALWF,WINFARM,ALXP,FRA,EUR,2333857,78,10163,69890.9,6.876994981796713,7.26,7.26,6.42,6.56,-0.09641873278236912,0.13084112149532712,2024-01-03T08:00:27.133064Z,2024-01-03T16:35:09.606641Z
2024-01-03,FR0014000RP6,ALIMO,GROUPIMO,ALXP,FRA,EUR,2386524,1,101,60.599999999999994,0.6,0.6,0.6,0.6,0.6,0.0,0.0,2024-01-03T10:30:02.160935Z,2024-01-03T10:30:02.160935Z
2024-01-03,FR0014000U63,ALHPI,HOPIUM,ALXP,FRA,EUR,2360990,150,337601,26181.66310000001,0.07755208989309868,0.08,0.0829,0.075,0.079,-0.012499999999999956,0.1053333333333335,2024-01-03T08:00:17.452545Z,2024-01-03T16:35:21.019001Z
2024-01-03,FR0014001PM5,ALHRS,HYDROGEN-REFUELING-SOLUTIONS,ALXP,FRA,EUR,2395415,124,4966,88883.29999999999,17.89836890857833,18.3,18.3,17.62,17.86,-0.024043715846994607,0.0385925085130534,2024-01-03T08:00:19.570476Z,2024-01-03T16:35:18.678825Z
2024-01-03,FR0014003711,ALBIZ,OBIZ S.A.,ALXP,FRA,EUR,2502088,35,2764,18162.02,6.570918958031838,6.6,6.7,6.38,6.42,-0.027272727272727226,0.050156739811912265,2024-01-03T08:00:02.811635Z,2024-01-03T15:52:15.976317Z
2024-01-03,FR0014003AQ4,EXPL,EXPLOSIFS PROD.CHI,XPAR,FRA,EUR,2496368,9,66,7454.0,112.93939393939394,114.0,114.0,112.0,112.0,-0.01754385964912286,0.017857142857142794,2024-01-03T08:00:05.428689Z,2024-01-03T16:10:08.755303Z
2024-01-03,FR0014003FE9,BLV,BELIEVE,XPAR,FRA,EUR,2529501,220,21364,215791.65999999992,10.100714285714282,10.3,10.3,9.91,10.2,-0.009708737864077777,0.03935418768920296,2024-01-03T08:00:02.462088Z,2024-01-03T16:35:25.302705Z
2024-01-03,FR0014003J32,ALNMR,NAMR,ALXP,FRA,EUR,2528974,4,118,95.512,0.8094237288135593,0.812,0.812,0.8,0.8,-0.014778325123152691,0.014999999999999902,2024-01-03T08:00:10.132839Z,2024-01-03T15:32:00.003367Z
2024-01-03,FR0014003T71,ALODC,OMER-DECUGIS & CIE,ALXP,FRA,EUR,2530885,3,76,313.88,4.13,4.13,4.13,4.13,4.13,0.0,0.0,2024-01-03T08:00:21.483306Z,2024-01-03T15:31:08.432989Z
2024-01-03,FR0014003TT8,DSY,DASSAULT SYSTEMES,XPAR,FRA,EUR,2563327,6978,994910,42631635.55999992,42.8497407403684,43.05,43.245,42.48,42.945,-0.0024390243902437936,0.018008474576271194,2024-01-03T08:00:26.672506Z,2024-01-03T16:35:17.786855Z
2024-01-03,FR0014003U94,ARAMI,ARAMIS GROUP,XPAR,FRA,EUR,2535797,84,10075,42380.80500000001,4.2065315136476435,4.3,4.3,4.135,4.165,-0.03139534883720929,0.03990326481257567,2024-01-03T08:00:10.740745Z,2024-01-03T16:39:12.490835Z
2024-01-03,FR0014003V77,ALAIR,GROUPE AIRWELL,ALXP,FRA,EUR,2584466,23,5777,25563.8,4.4250995326293925,4.44,4.52,4.36,4.42,-0.0045045045045045695,0.0366972477064218,2024-01-03T08:00:04.146503Z,2024-01-03T16:24:43.317713Z
2024-01-03,FR0014003VY4,HDF,HYDROGENE DE FRANCE,XPAR,FRA,EUR,2538353,65,2359,29744.22,12.608825773632896,12.4,12.88,12.4,12.7,0.024193548387096753,0.03870967741935494,2024-01-03T08:00:04.195882Z,2024-01-03T16:35:26.254739Z
2024-01-03,FR0014003XT0,ALNFL,NFL BIOSCIENCES S.A.,ALXP,FRA,EUR,2543416,60,14134,22141.110000000004,1.5665140795245511,1.56,1.6,1.51,1.56,0.0,0.0596026490066226,2024-01-03T08:00:00.056934Z,2024-01-03T16:28:58.841121Z
2024-01-03,FR0014004339,ALAGO,E-PANGO,ALXP,FRA,EUR,2557065,86,29104,35368.024999999994,1.215229006322155,1.12,1.345,1.12,1.185,0.05803571428571419,0.20089285714285698,2024-01-03T08:02:12.537894Z,2024-01-03T16:28:34.954937Z
2024-01-03,FR0014004362,ALESE,ENTECH,ALXP,FRA,EUR,2633281,49,4168,40435.92,9.701516314779271,9.72,9.78,9.54,9.54,-0.018518518518518712,0.02515723270440251,2024-01-03T08:00:07.024229Z,2024-01-03T16:06:34.684906Z
2024-01-03,FR00140043Y1,ALSPT,SPARTOO,ALXP,FRA,EUR,2547030,182,188549,91574.89600000001,0.4856822152331755,0.447,0.54,0.446,0.455,0.017897091722595126,0.2107623318385652,2024-01-03T08:00:15.859917Z,2024-01-03T16:35:29.711278Z
2024-01-03,FR00140047H7,MLWIZ,WIZIBOAT,XMLI,FRA,EUR,2560938,2,85,334.90000000000003,3.9400000000000004,3.94,3.94,3.94,3.94,0.0,0.0,2024-01-03T10:30:16.773367Z,2024-01-03T10:30:16.773367Z
2024-01-03,FR00140048X2,ALIKO,IKONISYS,ALXP,FRA,EUR,2559790,21,11531,18567.97,1.6102653716069726,1.65,1.65,1.59,1.59,-0.036363636363636265,0.037735849056603765,2024-01-03T08:00:18.976555Z,2024-01-03T16:12:26.622452Z
2024-01-03,FR0014004974,ALENO,ENOGIA,ALXP,FRA,EUR,2557066,26,5864,10425.994999999999,1.7779664051841744,1.78,1.815,1.75,1.75,-0.016853932584269704,0.037142857142857144,2024-01-03T08:00:16.851355Z,2024-01-03T15:54:39.581234Z
2024-01-03,FR0014004EC4,ALPM,PRECIA,ALXP,FRA,EUR,2566058,13,367,11400.2,31.06321525885559,30.8,31.5,30.6,31.5,0.022727272727272707,0.02941176470588225,2024-01-03T08:15:39.599174Z,2024-01-03T16:05:01.863360Z
2024-01-03,FR0014004L86,AM,DASSAULT AVIATION,XPAR,FRA,EUR,2647034,937,36117,6523783.800000001,180.62917185812776,179.2,181.0,179.0,181.0,0.010044642857143016,0.011173184357541999,2024-01-03T08:00:25.309442Z,2024-01-03T16:35:11.560755Z
2024-01-03,FR0014004QR6,ALCYB,CYBERGUN,ALXP,FRA,EUR,2628799,47,189972,7880.166800000001,0.04148067504684901,0.041,0.0428,0.0401,0.0414,0.009756097560975618,0.06733167082294278,2024-01-03T08:00:26.135752Z,2024-01-03T16:28:45.557130Z
2024-01-03,FR0014004QZ9,ALDOL,DOLFINES,ALXP,FRA,EUR,2580700,11,926600,329.38000000000005,0.00035547161666306935,0.0003,0.0004,0.0003,0.0004,0.3333333333333335,0.3333333333333335,2024-01-03T08:39:24.663596Z,2024-01-03T12:16:08.538393Z
2024-01-03,FR00140050Q2,ALMND,MND,ALXP,FRA,EUR,2642979,15,3176,2508.3340000000003,0.7897777078085644,0.79,0.792,0.786,0.786,-0.005063291139240533,0.007633587786259444,2024-01-03T08:00:28.806913Z,2024-01-03T15:48:42.570121Z
2024-01-03,FR00140059B5,ALAUD,AUDACIA,ALXP,FRA,EUR,2647035,8,540,2571.37,4.761796296296296,4.78,4.8,4.75,4.8,0.004184100418409997,0.010526315789473717,2024-01-03T08:00:18.143958Z,2024-01-03T13:42:43.561506Z
2024-01-03,FR0014005AC9,ALAFY,AFYREN,ALXP,FRA,EUR,2634408,172,34359,73542.55000000003,2.1404159026747003,2.25,2.25,2.0,2.0,-0.11111111111111116,0.125,2024-01-03T08:00:03.524196Z,2024-01-03T16:35:17.716728Z
2024-01-03,FR0014005AL0,ANTIN,ANTIN INFRASTRUCTURE PARTNERS,XPAR,FRA,EUR,2634489,349,35957,472830.4600000001,13.149886253024448,13.25,13.36,12.99,13.1,-0.01132075471698113,0.028483448806774447,2024-01-03T08:00:25.099229Z,2024-01-03T16:35:38.247636Z
2024-01-03,FR0014005DA7,EXN,EXCLUSIVE NETWORKS,XPAR,FRA,EUR,2634488,203,15694,294036.82000000007,18.73561998215879,18.9,18.9,18.58,18.64,-0.013756613756613634,0.017222820236813874,2024-01-03T08:00:07.222143Z,2024-01-03T16:35:35.315845Z
2024-01-03,FR0014005HJ9,OVH,OVH,XPAR,FRA,EUR,2663570,1059,100826,831207.0999999995,8.243975760220573,8.455,8.55,8.075,8.34,-0.013601419278533422,0.05882352941176494,2024-01-03T08:00:25.770573Z,2024-01-03T16:35:01.563560Z
2024-01-03,FR0014005I80,ALSMA,S.M.A.I.O.,ALXP,FRA,EUR,2895417,10,1137,3452.24,3.03627088830255,3.04,3.06,3.0,3.04,0.0,0.020000000000000018,2024-01-03T08:00:06.520509Z,2024-01-03T13:06:20.564630Z
2024-01-03,FR0014005OJ5,ALACT,ACTICOR BIOTECH,ALXP,FRA,EUR,2668077,22,7001,20486.41,2.9262119697186115,2.95,2.96,2.91,2.91,-0.013559322033898313,0.01718213058419238,2024-01-03T08:00:13.662260Z,2024-01-03T15:31:48.787115Z
2024-01-03,FR0014005SB3,FORSE,FORSEE POWER,XPAR,FRA,EUR,2669428,77,16368,42416.225,2.5914115957966763,2.6,2.61,2.58,2.6,0.0,0.011627906976744207,2024-01-03T08:00:25.289425Z,2024-01-03T16:18:53.291584Z
2024-01-03,FR0014005ZM5,ALGRO,GROLLEAU,ALXP,FRA,EUR,2707372,5,6375,30479.83,4.7811498039215685,5.0,5.0,4.76,4.78,-0.04399999999999993,0.050420168067226934,2024-01-03T08:00:06.952227Z,2024-01-03T15:48:53.000000Z
2024-01-03,FR00140062B9,ALTOO,TOOSLA,ALXP,FRA,EUR,2727321,15,3298,2431.6059999999998,0.7372971497877501,0.74,0.748,0.714,0.73,-0.013513513513513487,0.04761904761904767,2024-01-03T08:00:29.565122Z,2024-01-03T14:28:33.017990Z
2024-01-03,FR00140066X4,ALTHO,METAVISIO (THOMSON COMPUTING),ALXP,FRA,EUR,2729281,584,647159,674591.0490000002,1.0423884223197084,0.97,1.09,0.952,1.08,0.11340206185567014,0.14495798319327746,2024-01-03T08:00:17.936891Z,2024-01-03T16:35:22.476834Z
2024-01-03,FR00140069V2,ALKEM,GROUPE BERKEM,ALXP,FRA,EUR,2713119,69,7128,22707.970000000005,3.185742143658811,3.24,3.28,3.08,3.2,-0.012345679012345734,0.06493506493506485,2024-01-03T08:00:22.814249Z,2024-01-03T16:03:37.798657Z
2024-01-03,FR0014007LQ2,ALHUN,HUNYVERS,ALXP,FRA,EUR,2818719,20,1824,25685.600000000006,14.082017543859653,14.05,14.25,14.0,14.05,0.0,0.017857142857142794,2024-01-03T08:00:14.947258Z,2024-01-03T16:35:22.694558Z
2024-01-03,FR0014007LW0,ALCBI,CRYPTO BLOCKCHAIN INDUSTRIES,ALXP,FRA,EUR,2764821,45,35171,14227.912,0.40453532740041515,0.4295,0.43,0.391,0.392,-0.08731082654249123,0.09974424552429673,2024-01-03T08:00:23.696455Z,2024-01-03T16:35:01.242839Z
2024-01-03,FR0014007ND6,ALHAF,HAFFNER ENERGY,ALXP,FRA,EUR,2798175,44,20753,14256.596999999998,0.6869655953356141,0.68,0.7,0.675,0.68,0.0,0.03703703703703698,2024-01-03T08:00:14.619953Z,2024-01-03T16:17:21.885264Z
2024-01-03,FR0014007T10,MLVAZ,VAZIVA SA,XMLI,FRA,EUR,3078809,8,100,2680.0,26.8,27.0,27.0,26.6,26.6,-0.014814814814814725,0.015037593984962294,2024-01-03T10:30:28.476395Z,2024-01-03T15:30:08.276303Z
2024-01-03,FR0014007ZB4,AELIS,AELIS FARMA,XPAR,FRA,EUR,2801454,4,409,5320.05,13.007457212713938,13.05,13.15,13.0,13.15,0.00766283524904221,0.011538461538461497,2024-01-03T08:00:07.461598Z,2024-01-03T13:39:19.020212Z
